,Unnamed: 0,title,개월,spell,token
11968,11968,수유할때 먹을 수 있는 영양제 어떤게 있나요?,,수유할 때 먹을 있는 영양제 어떤 있나요?,수유 때 양제
11969,11969,대체 언제쯤 두세시간마다 수유하려고 안일어나도 되너요ㅠㅠㅠ,,대체 언제쯤 두세 시간마다 수유하려고 일어나도 되너요ㅠㅠㅠ,대체 시간 시간  너
11970,11970,가슴이 땡땡한데 유축해도 안나와요ㅜ,,가슴이 유축해도 나와요ㅜ,가슴 유축 해도
11971,11971,젖꼭지 사이즈 안 맞는건가요?,,젖꼭지 사이즈 맞는 건가요?,젖꼭지 사이즈 건가
11972,11972,유축수유 모유다빼내야하나요?,,유축  모유 다 빼내야 하나요?,유축 모유 빼 내야 하나요
11973,11973,젖병으로 먹는데 반은 버리는것 같아요. _까요,,젖병으로 먹는데 반은 버리는 같아요. _까요,젖병 반
11974,11974,유축량 적어도 양 늘리려면 계속 해야 되나요?,,유축량 적어도 양 늘리려면 계속해야 되나요?,유축량 양 계속
11975,11975,유두수포? 물집? 너무 힘들어요 모유수유 조언 좀 해주세요 ㅠ0ㅠ,,유두 수포? 물집? 힘들어요 모유  조언 좀 해주세요 ㅠ0ㅠ,유두 수포 가슴 모유 조언 좀
11976,11976,"갑자기 자주먹고 많이먹을때,,",,"갑자기 자주 먹고 많이 먹을 때,,",갑자기 자주 때
11977,11977,단유하려합니다ㅜㅜ방법좀용,,단유 합니다ᅮᅮ방법 좀 요,유 어떻게 좀 요
11978,11978,소화제 먹고 수유요ㅠㅠ,,소화제 먹고 수유요ㅠㅠ,화제 수유
11979,11979,6키로아기 얼마나 먹나요? 분유 or 모유 or 혼합,,6킬로 아기 얼마나 먹나요? 분유 or 모유 or 혼합,킬로 아기 얼마나 분유 모유 혼합
11980,11980,직수,,직수,직수
11981,11981,힙분유 단계변경 질문이요!,,히프 분유 단계  질문이오!,히프 분유 단계 질문 이오
11982,11982,단유 마사지,,단유 마사지,유 마사지
11983,11983,한쪽수유 할때 다른쪽은 유축하나요?,,한쪽 수유할 때 다른 유축하나요?,한쪽  때 다른 유축 하나요
11984,11984,"한쪽만 30분 먹는데요,",,"한쪽만 30분 먹는데요,",한쪽
11985,11985,단유가 답인지 잘 모르겠어요,,단유가 답인지 모르겠어요,유가 답
11986,11986,모유수유 다들 몇분정도 하시나요?,,모유  다들 분 하시나요?,모유 분
11987,11987,압타밀 잔여물이 안녹은걸까요?(사진有),,압타밀 잔여물이 녹은 걸까요?(사진有),압 타밀 잔 여물 사진
11988,11988,혼합수유중인데 이게 맞나요~?,,혼합수유 중인데 맞나요~?,혼합  중
11989,11989,여러분들이라면 어떻게 하시겠어요?,,여러분들이라면 어떻게 하시겠어요?,여러분
11990,11990,잘 게워내는 아기 분유 추천 좀 해주세요ㅠㅠ,,잘 게워내는 아기 분유 추천 좀 해주세요ㅠㅠ,아기 분유 추천 좀
11991,11991,젖양이 너무적어요 3시간유축 해야하나요?,,젖양이 적어요 3시간 유축 하나요?,젖 유축 하나요
11992,11992,각시밀 유축기 강도 몇으로 하시나요??,,각에 밀 유축 강도 몇으로 하시나요??,각 밀 유축 강도 몇
11993,11993,압타밀 분유타면요,,압타밀 분유 타면요,압 타밀 분유
11994,11994,모유에 피가 섞여 나와요ㅠ,,모유에 피가 섞여 나와요ㅠ,모유 피
11995,11995,모유수유하시는분들 밥잘챙겨드시나요?,,모유 수유하시는 분들 음식 챙겨 드시나요?,모유  음식
11996,11996,분유 100탈때 어떻게 계량하세요 한스푼에 40요,,분유 100 탈 때 어떻게 계량하세요 스푼에 40요,분유 탈 때  스푼 요
11997,11997,모유수유 직수? 유축?,,모유  직수? 유축?,모유 직수 유축
11998,11998,단유 궁금해요,,단유 궁금해요,유
11999,11999,홀레분유질문이요ㅜ,,홀레 분유 질문이요ㅜ,홀레 분유 질문
12000,12000,혼합수유ㅠ 제발 도와주세요ㅜ,,혼합수유ㅠ 도와주세요ㅜ,혼합 수유
12001,12001,눕수 언제부터?,,눕시 언제부터?,언제
12002,12002,모유가 거의 안나오면 단유해야 하나요?,,모유가 거의 나오면 다유 하나요?,모유 거의 유 하나요
12003,12003,중간쯤 먹다가 발버둥 쳐요ㅜㅜ,,중간쯤 먹다가 발버둥 쳐요ㅜㅜ,중간 발버둥
12004,12004,목욕후 수유 질문이용,,목욕 후  질문 이용,목욕 후 질문 이용
12005,12005,수유텀,,수유 텀,수유 텀
12006,12006,모유수유단유 하는..도와주세요,,모유  다유 하는.. 도와주세요,모유 유
12007,12007,140텀,,140텀,텀
12008,12008,쭈쭈를 사용해도,,쭈쭈를 사용해도,쭈쭈 사용
12009,12009,끊어서 먹고 자주깨는 아기 방법좀 알려주세요,,끊어서 먹고 자주 깨는 아기 어떻게 좀 알려주세요,자주 아기 좀
12010,12010,분유 안 맞는 걸까요?,,분유 맞는 걸까요?,분유 요
12011,12011,아이엠마더.아시는분,,아이엠마더. 아시는 분,아이엠 마더 아시 분
12012,12012,직수와 유축 하나만 하는건 불가능인가요?,,직수와 유축 하나만 불가능인가요?,직수 유축 불가능
12013,12013,모유 아가들 코변 나오시나요?,,모유 아가들 모변 나오시나요?,모유 아가 변
12014,12014,아기 이나고 수유 안 아픈가요?,,아기 이라고  아픈가요?,아기
12015,12015,배앓이?가스 분유,,배앓이? 방귀 분유,배앓이 방귀 분유
12016,12016,"분유양,텀 궁금해요",,"분유 양,  궁금해요",분유 양
12017,12017,모유수유 다들 행복하신가요?,,모유  다들 행복하신가요?,모유
12018,12018,분유 1단계에서 2단계로,,분유 1단계에서 2단계로,분유 단계 단계
12019,12019,병원에서 저희 애가 너무 크대요.. 수유량 수유텀 도와주세요 ㅠㅠ,,병원에서 애가 크대요.. 수유량   도와주세요 ㅠㅠ,병원 애가 유량
12020,12020,모유수유 분유보충??,,모유  분유 보충??,모유 분유 보충
12021,12021,양쪽 짝짜기 / 아기는 잠만자고 ㅠ ㅠ,,양쪽 짝짜기 / 아기는 잠만 자고 ㅠ ㅠ,양쪽 짝 아기 자고
12022,12022,"살찌우는 분유 압타밀, 코알라 중 뭐가 낫나요?",,"살찌우는 분유 압타밀, 코알라 뭐가 낫나요?",분유 압 타밀 코알라 뭐
12023,12023,퓨어락 분유타는법,,퓨어락 분유 타는 법,퓨어 락 분유 법
12024,12024,인파트리니 분유 먹여보신 맘님들 도와주세용~~,,인파 트리니 분유 먹여보신 맘님들 도와주세요~~,인파 트리 분유 맘
12025,12025,분유물 생수?정수기? 뭐로 쓰세요??..,,부유물 생수? 정수기? 뭐로 쓰세요??..,부 유물   뭐
12026,12026,108일아가 분유단계올리는중ㅜㅜ,,108일 아가 분유 단계 올리는 중ㅜㅜ,아가 분유 단계 중
12027,12027,의지와 상관없이 강제완모 되신 분 있나요?,,의지와 상관없이  시간 되신 분 있나요?,의지 시간 분
12028,12028,모유수유 한쪽씩 물려도 되나요 ??,,모유  한쪽씩 물려도 되나요 ??,모유 한쪽
12029,12029,눕수 자세 문의드려요,,눕시 자세 문의드려요,자세 문의
12030,12030,토하는 아기 수유텀 고민,,토하는 아기   고민,토 아기 고민
12031,12031,가슴마사지 받았는데,,가슴 마사지 받았는데,가슴 마사지
12032,12032,분유단계 언제올려요??,,분유 단계 시간 올려요??,분유 단계 시간
12033,12033,입안댄분유 냉장보관후 먹여도되나요?(압타밀),,입안 댄 분유 냉장보관 후 먹여도 되나요?(압 타밀),입안 분유  보관 후 압 타밀
12034,12034,힌달안된 신생아 밤수량 ㅜㅜ,,한 달 신생아 시간 수량 ㅜㅜ,달 신생아 시간 수량
12035,12035,모유실감 젖꼭지 궁금증,,모유실감 젖꼭지 궁금증,모유 실감 젖꼭지 궁금증
12036,12036,아이엠뉴질랜드 알러지없나요?(힙 알러지),,아이엠 뉴질랜드 알레르기 없나요?(히프 알레르기),아이엠 뉴질랜드 알레르기 히프 알레르기
12037,12037,유축하는데 왼쪽 가슴이 넘 아파요,,유축하는데 위치 가슴이 아파요,유 축하 위치 가슴
12038,12038,아기가 원하면 수시로 물린다는 분들..,,아기가 원하면 수시로 물린다는 분들..,아기
12039,12039,개월수보다 빠르게 젖꼭지 변경해보신 맘 계세요?,,개월 수보다 빠르게 젖꼭지 변경해보신 맘 계세요?,개월 젖꼭지  맘 계세
12040,12040,분유 수입에서 국산으로 바꾸는 방법 분유 추천부탁드려요,,분유 수입에서 국산으로 바꾸는 어떻게 분유 추천 부탁드려요,분유  국산 분유 추천
12041,12041,타이레놀이알,,타이레놀이알,타이레놀 알
12042,12042,젖몸살 오는 기간?이 있나요?,,젖몸살 기간? 이 있나요?,젖 몸살 기간 이
12043,12043,"4개월 아가 너무 안먹어요,,,",,"4개월 아가 먹어요,,,",개월 아가
12044,12044,"한쪽수유 하시는 분, 반대쪽 유축하시나요?",,"한쪽 수유하시는 분, 위치 유축하시나요?",한쪽  분 위치 유 축하 시나
12045,12045,수유시간,,수유시간,수유 시간
12046,12046,유구염..완전 막혔는데 방법있나요?,,유구염..완전 막혔는데 어떻게 있나요?,유구 염 완전
12047,12047,아기가 너무 빨리 먹어요ㅠㅠ,,아기가 빨리 먹어요ㅠㅠ,아기
12048,12048,하루총량 유축수유도 포함인가요?,,하루 유축 수유도 포함인가요?,하루 유축  포함
12049,12049,스테로이드제 바르고 직수,,스테로이드제 바르고 직수,스테로이드 직수
12050,12050,젖양 늘리는 방법 알려주세요ㅠ,,젖양 늘리는 어떻게 알려주세요ㅠ,젖
12051,12051,모유수유 아기가 용쓰면서 울어요...,,모유  아기가 용쓰면서 울어요...,모유 아기 용
12052,12052,"모유 중탕,보관 궁금합니다",,"모유 중탕, 보관 궁금합니다",모유  보관
12053,12053,배고프다고 울지를 않아요 ㅜㅜㅜ,,배고프다고 울지를 않아요 ㅜㅜㅜ,
12054,12054,모유 부족하다는 반응인가요??ㅜㅠ,,모유 부족하다는 반응인가요??ㅜㅠ,모유 반응
12055,12055,단유했는데 계속나와요ㅜ,,단유 했는데 계속 나와요ㅜ,유 계속
12056,12056,유축기 양쪽유축시간,,유축기 위치 유축 시간,유축기 위치 유축 시간
12057,12057,먹다 잠드는 아기 깨우는 노하우 공유해주세오!,,먹다 잠드는 아기 깨우는 노하우 공유해주세요!,아기 노하우 공유
12058,12058,모유수유 질문,,모유  질문,모유 질문
12059,12059,직수안하고 유축해서 먹이시는 엄마들 계신가요??,,직수 유축해서 먹이시는 엄마들 계시나요??,직수 유축 엄마
12060,12060,완모중인데요 응가요,,완모 중인데요 응가요,완모 가요
12061,12061,5.5킬로는 완분일때 분유양얼마나 줘야할까요?,,5.5킬로는 왕분 일 때 분유 양 얼마나 줘야 할까요?,킬로 왕분 일 때 분유 양 얼마나 요
12062,12062,울면 수유하시나요?,,울면 수유하시나요?,울면 수유
12063,12063,눕수는 대체 어떻게하는건가요?ㅜㅜ,,눕소는 어떻게 건가요?ㅜㅜ,소 건가
12064,12064,조언 부탁드려요,,조언 부탁드려요,조언
12065,12065,혼합수유 하고싶은데 제발 도와주세요,,혼합수유하고 싶은데 도와주세요,혼합 수유
12066,12066,꿈수유 언제까지 가능한가요?,,꿈  언제까지 가능한가요?,꿈 언제
12067,12067,혼합하는데 그냥 완분 갈까요??ㅠㅠ,,혼합하는데 완불 갈까요??ㅠㅠ,혼합 완불 요
12068,12068,모유수유중 생리하신분들 주기요..,,모유  생리하신 분들 주기요..,모유 생리 주기
12069,12069,유축모유 줄때~~,,유축 모유 때~~,유축 모유 때
12070,12070,유축기로 모유짜는데 유축기부분 물로만씻고 건조해도될까요?,,유축기로 모유 짜는데 유축 부분 물로만 씻고 건조해도 될까요?,유축기 모유 유축 부분  요
12071,12071,수유시간 지나면 아기 깨우나요?,,수유시간 지나면 아기 깨우나요?,수유 시간 아기
12072,12072,모유수유 양배추먹는거는 상관없는건가요??,,모유  음식 먹는 상관없는 건가요??,모유 음식 건가
12073,12073,모유냉동,,모유 냉동,모유 냉동
12074,12074,완모중인데 영양제 먹어도되나요??,,완모 중인데 영양제 먹어도 되나요??,완모 양제
12075,12075,유축해야할까요?ㅠㅠ,,유축해야할까요?ㅠㅠ,유축 요
12076,12076,아기가 젖을 잘 못 무는 경우..,,아기가 젖을 무는 경우..,아기 모유 경우
12077,12077,아가가 양껏 먹는지 어떻게 아나요?,,아가가 양껏 먹는지 어떻게 아나요?,아가 껏 나
12078,12078,유축 후 가슴,,유축 후 가슴,유축 후 가슴
12079,12079,먹다가 빼고 막 우는게 직수거부인가요?,,먹다가 빼고 우는 직수 거부인가요?,직수 거부
12080,12080,앱솔루트 센서티브 먹이시는분들 봐주세요ㅠ,,앱설루트 센서티브 먹이시는 분들 봐주세요ㅠ,앱설 루트 센서티브
12081,12081,수유중 술??,,수유 술??,수유 술
12082,12082,생후37일. 시간텀과 양을 얼마나 먹여야하나요?,,생후 37일. 시간 텀과 양을 얼마나 먹여야 하나요?,생후 시간  양 얼마나 하나요
12083,12083,젖병 공기빼도 또 공기가 들어가요ㅠㅠ,,젖병  빼도 공기가 들어가요ㅠㅠ,젖병 공기
12084,12084,유축 궁금해요..,,유축 궁금해요..,유축
12085,12085,직수시 젖꼭지가 떨어져나갈꺼같이 아파요~,,직수 젖꼭지가 떨어져 같이 아파요~,직수 젖꼭지
12086,12086,젖이 뭉친건 아닌데 너무 아프네요...,,젖이 뭉친 아닌데 아프네요...,젖
12087,12087,7-8개월에도 분유 정체기 오나요??,,7-8개월에도 분유 정체기 오나요??,개월 분유 정체 기
12088,12088,잘 안나오는 젖병,,잘 나오는 젖병,젖병
12089,12089,7개월 아기 자기전 분유 보충해야하나요?,,7개월 아기 자기 전 분유 보충해야 하나요?,개월 아기 자기 전 분유 보충 하나요
12090,12090,모유수유 끝내면 관절 좀 좋아지나요?,,모유  끝내면 관절 좀 좋아지나요?,모유 관절 좀
12091,12091,유축수유 도와주세요ㅠㅠ,,유축  도와주세요ㅠㅠ,유축
12092,12092,잘먹던쪽을 잘안먹어요ㅜ,,잘 먹던 먹어요ㅜ,
12093,12093,한쪽씩 수유하시는 분들 알려주세요!!,,한쪽씩 수유하시는 분들 알려주세요!!,한쪽 수유
12094,12094,"모유수유 질문,,!",,"모유  질문,,!",모유 질문
12095,12095,밤수할때요,,밤 때요,밤 때
12096,12096,통잠아기 막수 수유량 궁금해요!,,통 잠이 아기 수유량 궁금해요!,통 아기 유량
12097,12097,밤수 끊어야겠죠??,,밤 끊어야겠죠??,밤
12098,12098,유축모유 중탕이요,,유축 모유 중탕이요,유축 모유 중탕
12099,12099,깨워야 되나요 ??ㅠㅠ,,깨워야 되나요 ??ㅠㅠ,
12100,12100,세시간 마다 수유.,,세 시간마다 수유.,세 시간 수유
12101,12101,젖량이 줄었다가 다시 늘기도 하나요?,,전량이 줄었다가 늘기도 하나요?,전량 기도 하나요
12102,12102,이거 아가가 진짜 배고팠던 걸까요??한번 보시고 조언부탁드려요,,이거 아가가 배고팠던 걸까요??한번 보시고 조언 부탁드려요,거 아가 한번 보시 조언
12103,12103,언제쯤 수유 시간이 짧아지나요?,,언제쯤  시간이 짧아지나요?,언제 시간
12104,12104,유당불내증 증상알려주새요!,,유당불내증 증상 알려주세요!,유당불내증 증상
12105,12105,아기가 물고 잡아당기는거..,,아기가 물고 잡아당기는 거..,아기  거
12106,12106,이렇게먹여도되나요 ㅠㅠ,,이렇게 먹여도 되나요 ㅠㅠ,
12107,12107,분유 바꿀때 문의요~~~,,분유 바꿀 때 문의요~~~,분유 때 문의
